vol_id,vol_name,vol_description,vol_short_name,vol_created_at,vol_updated_at,vol_sharing_level,user_id,user_prename,user_sortname,user_affiliation
1358,From Play to Language: Infants’ Actions on Objects Cascade to Word Learning.,"Welcome! This Databrary volume contains materials, data, and scripts for the paper Suarez-Rivera, C., Linn, E., & Tamis-LeMonda, C. From Play to Language: Infants’ Actions on Objects Cascade to Word Learning. Article accepted in Language Learning on 5 March 2022.

Infants build knowledge by acting on the world. We conducted a rigorous, ecologically-grounded test of the active-word learner hypothesis—that infants’ engagement with objects in the home environment elicits caregiver naming and cascades to learning object names. Our home-based study extends lab-based theories to identify real-world processes that support infant word learning. Frame-by-frame coding of 2-hour-video recordings of 32 mothers and their 18- to 23-months-olds focused on infant manipulation and mother and infant naming of 245 unique objects. Objects manipulated by infants and named by mothers during natural recordings were more likely to appear in infants’ vocabularies and spontaneous speech relative to non-manipulated objects that were not named. Furthermore, vocabularies of 5,520 infants hosted on Wordbank revealed early age of acquisition for words of objects that mothers named and infants manipulated. Infants actively build object-word mappings from everyday engagements with objects in the context of social partners.

Available under materials are coding manuals for transcription and infant object play coding developed as part of the Play & Learning Across a Year project (http://www.play-project.org; http://doi.org/10.17910/b7.876)

The videos used here are a subset of data drawn from parent volume (https://nyu.databrary.org/volume/563) of 18- and 23-month-old walking infants during natural activity in the home with caregivers.",P2L paper submission to Language Learning,2021-08-27T19:42:41.097032Z,2025-03-05T16:35:26.177826Z,public,11,Catherine,Tamis-LeMonda,New York University
1394,Children's Real-Time Behaviors During a Model Replication Task,"Block building—a prevalent play activity—allows children to practice and develop spatial skills, including learning about the intrinsic properties and extrinsic spatial relations of blocks.  Performance on block building taps individual differences in spatial skill and relates to later science and math skills.  However, studies of block building typically ignore moment-to-moment block-building behaviors, and rarely target children from diverse backgrounds. We observed the real-time block building behaviors of 120 5-year-olds from African American, Dominican, Mexican, and Chinese backgrounds as they attempted to replicate 3D block structures built by a researcher.  For each structure, we coded time spent building, attention to the target structure, alignment of structure with the target, intrinsic and extrinsic errors, and final success.  Alignment and checking related to low errors and high success, with Chinese children showing the most alignment, checking, and success. Shifting attention from “performance” to “process” sheds light on real-time learning during spatial tasks.

The videorecordings for this paper were drawn from a larger longitudinal study of children from birth through 1st grade, from U.S. African American, Dominican, Mexican, and Chinese backgrounds. All videorecordings are shared with authorized investigators at the following link: https://nyu.databrary.org/volume/8",Strategies,2021-12-02T19:34:19.538044Z,2025-03-05T16:35:27.692799Z,public,11,Catherine,Tamis-LeMonda,New York University
1403,Word by Word: Everyday Math Talk in Hispanic Families,"Children learn math concepts long before they enter school. Across all cultures, children are exposed to number and spatial language to varying degrees during everyday home routines. Yet most studies of math talk occur in the lab and target non-Hispanic, English-speaking families. We expanded inquiry to the spontaneous math language (i.e., number and spatial language) of Spanish-speaking mothers and their 1- to 2-year-olds (N=50) during home activities. Mothers varied enormously in their use of math language, and mother math language related to toddler math language, whereas mother non-math language did not. Children’s math language both preceded and followed mother math talk, suggesting imitation and reinforcement as important processes in children’s math language learning. Children also produced math language outside the context of mother input. Findings advance an understanding of children’s early math language in natural settings and have implications for interventions aimed at promoting math skills in toddlers from diverse backgrounds.

Videos used in this paper were drawn from a larger dataset that is shared fully with authorized investigators of Databrary (with participant permission) in the parent volume: https://nyu.databrary.org/volume/484.",Math Language Hispanic Families,2021-12-22T15:30:58.972411Z,2025-03-05T16:35:28.145310Z,public,11,Catherine,Tamis-LeMonda,New York University
1417,Object Play in the Everyday Home Environment Generates Rich Opportunities for Infant Learning,"Infants everywhere engage with objects throughout the day, even if the objects of play differ across cultures. Indeed, object play is a universal context for learning. Yet, the characteristics of object play at home remain largely unexamined, especially in infants from non-English-speaking backgrounds. Through frame-by-frame video coding, we documented Hispanic infants’ object interactions based on 1 to 2 hours of naturalistic home observations. Infants interacted with a wide variety of toys and household objects in brief bouts that summed to ~60% of their time. As infants transition among objects, they serendipitously generate opportunities for learning that support development across domains. 

The project makes use of a corpus of 120 hours of video recording (~2 hours per visit) of infants and mothers going about their everyday routines (see Databrary volume #484 for all video files, fully shared with authorized investigators).",RL Object Play,2022-02-09T19:51:12.868412Z,2025-03-05T16:35:29.061066Z,public,11,Catherine,Tamis-LeMonda,New York University
1439,Ambient sounds in the home environment reduce infant-mother language interactions,"Ambient sounds at home—the backdrop that accompanies speech—may influence moment to moment language interactions. Yet little research investigates this possibility. We examined sounds in the home environments of infant-mother dyads (infants 8-26 months, 36 female) in two samples: Latine, Spanish-speaking, low-socioeconomic (SES) families (N=40) and European-American, English-speaking, middle-SES families (N=36). We coded five types of sound—screens, communication devices, music, appliances, and transportation/construction—from 1-2 hour videorecordings of naturalistic activities. Sound environments varied enormously among homes and were stable across a week, with television and music being the dominant background sounds. Infants’ vocalizations and mothers’ speech to infants were reduced in the presence of sound (although effect sizes were small), highlighting real-time processes that affect everyday language exchanges. Over the course of a day, infants in noisy homes may hear and produce less speech than infants in less noisy homes, highlighting cascading influences from environmental features to everyday interactions to language learning.",Sounds in the home environment,2022-03-20T12:46:51.864696Z,2025-06-18T17:01:42.198824Z,public,11,Catherine,Tamis-LeMonda,New York University
1442,DLL-ES Case Studies,Videos associated with remote data collection to test a case study administration of the DLL-ES as part of the PLAY Project,NA,2022-03-23T16:13:25.962366Z,2025-03-05T16:35:30.176388Z,public,11,Catherine,Tamis-LeMonda,New York University
1445,Within Arms Reach: Physical Proximity Shapes Mother-Infant Language Exchanges in Real-time,"Overview of Volume Contents

This volume contains the behavioral coding manual for proximity, transcription manual, example excerpt of an infant moving within arms reach and out of arms reach in multiple bouts, an example Datavyu coding spreadsheet, CSV files of processed data, scripts for data export and analyses, and a readme file reviewing these contents. Note, coding manuals for transcription were developed as part of the Play & Learning Across a Year project (http://www.play-project.org; http://doi.org/10.17910/b7.876)

The project makes use of videos belonging to the following parent volumes: 

-Non-Hispanic dyads: Video recordings (2 hours per visit) of 18- and 23-month-old walking infants during natural activity in the home with caregivers (see Databrary volume #563 for all video files, fully shared with authorized investigators) .

-Hispanic dyads: Video recordings (~2 hours per visit) of infants and mothers going about their everyday routines (see Databrary volume #484 for all video files, fully shared with authorized investigators).

Paper Abstract: 

During everyday interactions, mothers and infants achieve behavioral synchrony at multiple levels. The ebb-and-flow of mother-infant physical proximity may be a central type of synchrony that establishes a common ground for infant-mother interaction. However, the role of proximity in language exchanges is relatively unstudied, perhaps because structured tasks—the common setup for observing infant-caregiver interactions—establish proximity by design. We videorecorded 100 mothers (U.S. Hispanic N=50, U.S. Non-Hispanic N=50) and their 13- to 23-month-old infants during natural activity at home (1-to-2 hours per dyad), transcribed mother and infant speech, and coded proximity continuously (i.e., infants and mother within arms reach). In both samples, dyads entered proximity in a bursty temporal pattern, with bouts of proximity interspersed with bouts of physical distance. As hypothesized, Non-Hispanic and Hispanic mothers produced more words and a greater variety of words when within arms reach than out of reach. Similarly, infants produced more utterances that specifically contained words when close to mother than when not. However, infants babbled equally often regardless of proximity, generating independent opportunities to play with sounds. Physical proximity expands opportunities for language exchanges and infants’ communicative word use, although babies accumulate massive practice producing babbles even when caregivers are not proximal.",Proximity and language,2022-03-29T19:44:07.996791Z,2025-03-05T16:35:30.260975Z,public,11,Catherine,Tamis-LeMonda,New York University
1480,Routine Language Intervention: Supporting Caregiver Talk to Toddlers During Everyday Activities,"Infants learn language as they participate in everyday activities. The Routine Language Intervention encourages caregivers to infuse language in their everyday routines as a way to support infants’ early language development. Researchers collaborated with a Spanish-speaking, low-income immigrant community in New York to develop an intervention that was grounded in what parents were already doing. Parents who participated in six months of group workshops and home visits (N=50) significantly increased their speech to infants, nearly doubling word tokens and word types. Moreover, parents in the treatment group used significantly more types and tokens than a matched comparison group drawn from the same community (N=13). Increases to language occurred for words referring to targeted daily routines (e.g., mealtime, grooming, play and literacy), and extended to other words (e.g., unrelated household objects). Routine Language offers a culturally sensitive, easy-to-implement intervention that builds on families’ everyday lives and yields benefits for infants’ early language exposure.

Keywords: parenting intervention, infant language development, dual language learners, Latine immigrant families, child-directed language, community-based participatory research 

Videos used in this paper were drawn from a larger dataset that is shared fully with authorized investigators of Databrary (with participant permission) in the parent volume: https://nyu.databrary.org/volume/484.",RL Impacts,2022-06-22T15:45:22.772761Z,2025-03-05T16:35:32.284950Z,public,11,Catherine,Tamis-LeMonda,New York University
1504,Infants’ home auditory environment: Backgrounds sounds shape language interactions,"This volume contains the coding manual for background sounds at home, transcription manual, an example Datavyu coding spreadsheet, CSV files of processed data, and a readme file reviewing these contents. Note, coding manuals for transcription were developed as part of the Play & Learning Across a Year project (http://www.play-project.org; http://doi.org/10.17910/b7.876)

The project makes use of videos belonging to the following parent volumes: 
-Non-Hispanic dyads (Sample 1): Video recordings (2 hours per visit) of 13, 18, and 23-month-old infants during natural activity in the home with caregivers (see Databrary volume #563 for all video files, fully shared with authorized investigators).

-Hispanic dyads (Sample 2): Video recordings (~2 hours per visit) of infants and mothers going about their everyday routines (see Databrary volume #484 for all video files, fully shared with authorized investigators).


Paper abstract: 

Background sounds at home—namely those from television, communication devices, music, appliances, transportation, and construction—can support or impede infant language interactions and learning. Yet real-time connections at home between background sound and infant-caregiver language interactions remain unexamined. We quantified background sounds in the home environment, from 1- to 2-hour video recordings of infant-mother everyday activities (infants aged 8-26 months, 36 female) in two samples: European-American, English-speaking, middle-socioeconomic (SES) families (N=36) and Latine, Spanish-speaking, low-SES families (N=40). From videos, we identified and coded five types of background sound: television/screens, communication devices, music, appliances, and transportation/construction. Exposure to background sounds varied enormously among homes and was stable across a week, with television/screens and music being the most dominant type of background sounds. Infants’ vocalizations and mothers’ speech to infants were reduced in the presence of background sound (although effect sizes were small), highlighting real-time processes that affect everyday language exchanges. Over the course of a day, infants in homes with high amounts of background sounds may hear and produce less language than infants in homes with less background sounds, highlighting potential cascading influences from environmental features to everyday interactions to language learning.",Sounds at home,2022-08-02T16:37:34.896646Z,2025-03-05T16:35:33.491166Z,public,11,Catherine,Tamis-LeMonda,New York University
1556,Baby Steps Towards Reading: Infants’ Spontaneous Interactions with Books at Home,"Early book-sharing interactions support language development, emergent literacy, and interest in reading. Yet, little is known about how infants and mothers interact with books during everyday life. We videorecorded 46 infants ages 13, 18, and 23 months with their mothers for two hours at home to quantify infants’ naturally-occurring interactions with books, who initiates book interactions, the behaviors of infants and mothers when engaged with books, and associations between the availability of books and book-directed behaviors. Every infant engaged with books at least once, averaging 8 minutes per hour, and infants already displayed the precursors to emergent literacy: They flipped pages, pointed to pictures, and produced book-directed vocalizations. Although total time with books did not change with age, older infants
spent more time with each book than did younger infants. Infant and mother behaviors corresponded in real time: When mothers jointly engaged with the book by flipping pages or reading, interactions lasted longer and infants showed more book-directed behaviors (i.e. flipping pages, pointing, and vocalizing) than they did when interacting with books alone. Infants are socialized to the world of books already by the second year, and bouts of joint engagement scaffold their their book-directed behaviors.",LEGO Books,2022-12-12T14:16:36.328518Z,2025-03-05T16:35:35.953732Z,public_overview_only,11,Catherine,Tamis-LeMonda,New York University
1564,The Mountain Stream of Infant Development,"Development is complex. It encompasses interacting domains, at multiple levels, across nested time scales. Embracing the complexity of development—while addressing the challenges inherent to studying infants—requires researchers to make tough decisions about what to study, why, how, where, and when. My own view is inspired by a developmental systems approach, and echoed in Esther Thelen’s (2005) mountain stream metaphor. Like a river that carves its course, the active infant navigates the social and physical environment and generates rich inputs that propel learning and development. Drawing from my experiences, I offer some recommendations to guide research on infants. I encourage researchers to embrace discovery science; to observe infants in ecologically valid settings; to recognize the active and adaptive nature of infant behavior; to break down silos and consider the nonobvious; and to adopt full transparency in all aspects of research. I draw on cascading influences in infant play, language, and motor domains to illustrate the value of a bottom-up, cross-domain, collaborative approach.",ICIS Presidential for Infancy,2023-02-09T19:52:43.442113Z,2025-03-05T16:35:36.285635Z,public,11,Catherine,Tamis-LeMonda,New York University
1571,"Math Talk to Infants During Everyday Home Activities: Contextual Cues to Words about Number, Space, and Magnitude","Infants begin to produce abstract “math” words—such as numbers (e.g., “two”), spatial terms (e.g., “down”), and magnitude words (e.g., “more”)—during their second postnatal year. Math words, as all words, are likely learned in the home setting during interactions with caregivers. However, everyday early exposure to math talk is understudied. What referents and social cues accompany caregivers’ math-related speech to infants? We examined U.S. infants’ (25 girls, 25 boys; ages 13 to 23 months; 60% white non-Latine) exposure to math words at home during everyday activities with their mothers. We documented three types of math words/phrases (i.e., number, spatial, and magnitude words), their referents (e.g., images in books), and the social cues that accompanied math talk (e.g., gestures). Math words appeared in 15% of mothers’ utterances (13,000+ math utterances in aggregate), increased with child age, mostly specified spatial concepts (e.g., location and direction), and tended to refer to objects and actions in the environment that were relevant to the child, such as toys, books, and the child’s body and behaviors. Social cues accompanied mothers’ math talk about half the time. Notably, certain types of referents and social cues aligned with specific types of math talk (e.g., manual gestures such as points accompanied talk about spatial features such as shapes). In the everyday home environment, infants experience frequent and varied math words, across a variety of activities, in the presence of salient social and contextual cues. 

The project makes use of a corpus of 100 hours of video recording (~2 hours per visit) of infants and mothers going about their everyday routines (see Databrary volume #563 for all video files, fully shared with authorized investigators).",Contextual cues to math words in the home,2023-03-01T16:09:42.256577Z,2025-03-05T16:35:36.559219Z,public,11,Catherine,Tamis-LeMonda,New York University
1598,"Math talk by mothers, fathers, and toddlers: Differences across materials and associations with children’s math understanding","Learning words for numbers, shapes, spatial relations, and magnitudes—“math talk”—relies on input from caregivers. Language interactions between caregivers and children are situated in activity contexts and likely affected by available materials. Here, we examined how play materials influence the math talk directed to and produced by young children. We video-recorded parents (mothers and fathers; English- and/or Spanish-speaking) and their 24- to 36-month-olds during play with four sets of materials, transcribed and coded types of parent and toddler math words/phrases, and assessed toddlers’ understanding of number, shape, and spatial relations terms. Categories of math words varied by materials. Numeracy talk (e.g., “one,” “two,” “first,” “second”) was more frequent during interactions with a picture book and toy grocery shopping set than with a shape sorter or magnet board; the reverse held for spatial talk (e.g., “out,” “bottom,” “up,” “circle”). Parent math talk predicted toddler math talk, and both parent and toddler math talk predicted toddlers’ understanding of spatial and number words. Different materials provide unique opportunities for toddlers to learn abstract math words during interactions with caregivers, and such interactions support early math cognition.",Cross Context Math Talk,2023-05-12T14:41:17.717629Z,2025-03-05T16:35:37.761548Z,public,11,Catherine,Tamis-LeMonda,New York University
1731,NYC Math BABIES: Supporting the Everyday Math Interactions of toddlers and mothers from Mandarin & Spanish speaking families,"Videos of toddler-mother interactions in Spanish- and Mandarin-speaking homes, with a focus on the math language used during structured and natural activities. Videos also include assessments of toddlers' math skills in understanding number, spatial features, spatial relations, and magnitudes.",Math BABIES,2024-04-30T21:12:02.229834Z,2025-03-05T16:35:45.885243Z,public_overview_only,11,Catherine,Tamis-LeMonda,New York University
1733,"Fathers’ and Mothers’ Socialization Goals for Their Young Children: Similarities, Differences, and Couple Agreement","Manual of socialization goals, spreadsheets, and R scripts are provided.",Fathers' and Mothers' Socialization Goals,2024-05-07T15:24:17.342788Z,2025-03-05T16:35:46.180792Z,public_overview_only,11,Catherine,Tamis-LeMonda,New York University
1734,Activity Coding,This folder contains the datavyu files and ruby scripts for activity coding during everyday mother-child interactions in the home.,Word Networks Activity Coding,2024-05-07T17:36:32.595232Z,2025-03-05T16:35:46.243555Z,public_overview_only,11,Catherine,Tamis-LeMonda,New York University
1745,Global BABIES Protocol & Documentation,"Global BABIES (Babies’ Activities & Behaviors In Everyday Settings) will revolutionize the ecological validity, cultural diversity, global practice, and transparency of developmental science. We will establish the first global video corpus of behaviors in 1000+ infants and mothers during one hour of natural activity. Each home visit will be accompanied by 3D, manipulable renderings of the spaces, materials, and cultural artifacts of everyday settings, indoors and out. All videos and metadata will be openly shared with researchers from 740+ institutions across the globe.
This volume includes exemplar visits from global sites to demonstrate the full protocol of Global BABIES for complete transparency. We also offer shorter excerpts of aspects of the protocol for demonstration and training.",NA,2024-05-23T19:03:13.514708Z,2025-03-05T16:35:46.785466Z,public,11,Catherine,Tamis-LeMonda,New York University
1747,"Latine Mother, Father, and Toddler Spatial Talk in a Favorite Activity","This volume contains manuals and word lists for coding parent-toddler spatial talk (in English and Spanish) during a during a ""Favorite Activity"" of families' choosing. The coding scheme is was used for Paper 3 of Mackenzie Swirbul's dissertation: ""Latine mothers’, fathers’, and toddlers’ spatial talk in a favorite activity: Associations with gender, language use, and activity choice.""

The paper makes use of a corpus of video recordings of father-toddler and mother-toddler dyads engaging in a variety of interactions and tasks, including the Favorite Activity interaction upon which this paper is based (see Databrary volume #306 for all video files, fully shared with authorized investigators).",EDL Favorite Activity - Latine Families,2024-05-28T17:40:41.317494Z,2025-03-05T16:35:46.964670Z,public_overview_only,11,Catherine,Tamis-LeMonda,New York University
1748,An English-Mandarin Vocabulary Tool for English-Mandarin Dual Language Learners,"data, R script and DLL_EM Inventory",DLL-EM,2024-05-29T15:43:54.624164Z,2025-07-09T17:35:37.865623Z,public_overview_only,11,Catherine,Tamis-LeMonda,New York University
1750,Temporal Structure,https://docs.google.com/spreadsheets/d/1Yc_t2MN26qRCpakhaZNViHBUIXIOkY3Z/edit?gid=385738616#gid=385738616,NA,2024-05-30T02:16:27.747798Z,2025-03-05T16:35:47.374102Z,public_overview_only,11,Catherine,Tamis-LeMonda,New York University
